Lokasi,Jam Login,Nama,Email,No Telp,Tahun Lahir,Merk HP,Digital Interest,Tipe Lokasi,Duration,Usia
Depok,12:00,Kir,kir6547@gmail.com,8026275185,2006,Oppo,Fashion,Home,130,18
Depok,13:00,Ozr,ozr8311@yahoo.com,8063181356,1994,Xiaomi,Fashion,Mall,59,30
Depok,14:00,Fix,fix3685@yahoo.com,8020249481,2009,Oppo,Food,Home,53,15
Depok,15:00,Jim,jim2112@gmail.com,8073676499,2005,Samsung,Education,Mall,64,19
Depok,16:00,Ler,ler6228@yahoo.com,8014395614,1999,Oppo,Sport,Home,28,25
Depok,17:00,Tan,tan5230@yahoo.com,8013834126,2006,Oppo,Education,Office,141,18
Depok,18:00,Rei,rei4857@yahoo.com,8028465134,1991,iPhone,Food,Mall,114,33
Depok,19:00,Min,min1586@gmail.com,8081112522,2002,iPhone,Politic,Home,49,22
Depok,20:00,Sol,sol2975@gmail.com,8013601614,1994,Samsung,Fashion,Office,145,30
Depok,21:00,Gik,gik2869@yahoo.com,8037968099,2004,Oppo,Fashion,Home,59,20
Depok,22:00,Fev,fev3458@yahoo.com,8026328996,1991,Samsung,Sport,Office,99,33
Depok,23:00,Nad,nad6136@gmail.com,8020515077,2013,Oppo,Fashion,Office,41,11
Depok,0:00,Kil,kil1809@gmail.com,8019588827,2009,iPhone,Food,Mall,101,15
Depok,1:00,Moa,moa7730@gmail.com,8028804120,1997,Xiaomi,Food,Home,66,27
Depok,2:00,Rai,rai4605@gmail.com,8077819668,1997,Xiaomi,Education,Home,61,27
Depok,3:00,Jer,jer4415@gmail.com,8040572606,2014,iPhone,Fashion,Home,71,10
Depok,4:00,Ral,ral8026@gmail.com,8014635210,2008,iPhone,Politic,Home,79,16
Depok,5:00,Lom,lom9293@gmail.com,8069139520,2008,iPhone,Politic,Home,130,16
Depok,6:00,Bin,bin2677@gmail.com,8092692727,2014,Samsung,Fashion,Mall,38,10
Depok,7:00,Zak,zak8887@gmail.com,8036011426,2006,Oppo,Fashion,Cafe,114,18
Depok,8:00,Mok,mok4617@yahoo.com,8094509664,2007,Oppo,Food,Mall,51,17
Depok,9:00,Dir,dir6709@gmail.com,8089102397,2003,Oppo,Politic,Home,122,21
Depok,10:00,AstaRin,astarin5772@gmail.com,8061351658,1997,iPhone,Education,Home,57,27
Yogyakarta,11:00,LiraJas,lirajas5873@gmail.com,8030480331,1993,Xiaomi,Education,Cafe,53,31
Yogyakarta,12:00,TaroLom,tarolom4927@gmail.com,8033423937,1998,iPhone,Sport,Office,124,26
Yogyakarta,13:00,MiraSam,mirasam7543@yahoo.com,8083306528,2003,Samsung,Fashion,Cafe,26,21
Yogyakarta,14:00,DiraKun,dirakun7062@gmail.com,8030209359,2002,Xiaomi,Fashion,Cafe,79,22
Yogyakarta,15:00,FiroMar,firomar7919@yahoo.com,8028761912,2007,iPhone,Sport,Office,75,17
Yogyakarta,16:00,KiraMan,kiraman3543@gmail.com,8094139882,2011,Xiaomi,Sport,Home,62,13
Yogyakarta,17:00,TamaZil,tamazil9689@yahoo.com,8048340653,1992,Samsung,Food,Mall,60,32
Yogyakarta,18:00,FinaRik,finarik9810@gmail.com,8084163720,2006,Xiaomi,Education,Office,60,18
Yogyakarta,19:00,ZenoPik,zenopik6764@yahoo.com,8059406276,1996,Xiaomi,Sport,Cafe,96,28
Yogyakarta,20:00,SiraLoz,siraloz9402@yahoo.com,8078711084,2009,Samsung,Education,Cafe,44,15
Yogyakarta,18:00,NiroKes,nirokes3154@gmail.com,8010879893,1994,iPhone,Education,Cafe,32,30
Yogyakarta,19:00,TiraMel,tiramel2509@yahoo.com,8029439432,2009,Oppo,Sport,Cafe,131,15
Yogyakarta,20:00,ViraPon,virapon8354@yahoo.com,8030811066,1993,iPhone,Sport,Mall,74,31
Yogyakarta,21:00,MikiRam,mikiram4893@yahoo.com,8096460522,2008,iPhone,Education,Cafe,86,16
Yogyakarta,22:00,ZukaNik,zukanik9903@yahoo.com,8042888759,2004,Samsung,Fashion,Mall,131,20
Yogyakarta,11:00,LaraJov,larajov6570@gmail.com,8028188834,2006,Oppo,Fashion,Cafe,94,18
Yogyakarta,12:00,MavoKan,mavokan4379@yahoo.com,8033234152,1992,Xiaomi,Education,Office,98,32
Yogyakarta,13:00,TimoFen,timofen8769@yahoo.com,8082809213,1994,iPhone,Education,Home,136,30
Yogyakarta,14:00,LaviYor,laviyor8465@yahoo.com,8069438345,1998,Xiaomi,Fashion,Mall,39,26
Yogyakarta,15:00,NiroKad,nirokad1254@gmail.com,8039698114,1992,Oppo,Food,Cafe,51,32
Yogyakarta,16:00,SiroDen,siroden5967@gmail.com,8013109419,2007,Samsung,Education,Home,150,17
Yogyakarta,17:00,TaliKaz,talikaz6617@gmail.com,8016159359,2015,Samsung,Sport,Cafe,55,9
Yogyakarta,18:00,LiraNan,liranan9717@gmail.com,8093992490,1994,Xiaomi,Food,Home,50,30
Bekasi,19:00,FilaMos,filamos1759@gmail.com,8082983334,2014,Xiaomi,Food,Home,115,10
Bekasi,20:00,KoriNul,korinul8180@yahoo.com,8024320385,1990,iPhone,Education,Office,44,34
Bekasi,21:00,ZaraKes,zarakes1438@gmail.com,8084660686,2001,Xiaomi,Fashion,Cafe,53,23
Bekasi,22:00,MilaLar,milalar8736@yahoo.com,8041173943,1992,Xiaomi,Politic,Cafe,73,32
Bekasi,23:00,DoriRan,doriran4599@gmail.com,8065914989,2002,iPhone,Sport,Home,60,22
Bekasi,6:00,FenoTar,fenotar1313@gmail.com,8065675068,2014,iPhone,Fashion,Office,143,10
Bekasi,7:00,ZaraMo,zaramo8787@yahoo.com,8023923900,1999,Xiaomi,Fashion,Mall,99,25
Bekasi,8:00,RikaLun,rikalun3835@gmail.com,8036547574,1992,Xiaomi,Education,Home,39,32
Bekasi,9:00,TeniZar,tenizar6658@gmail.com,8056602499,2002,iPhone,Education,Cafe,113,22
Bekasi,10:00,HoriLin,horilin5001@yahoo.com,8019250491,2014,iPhone,Food,Mall,119,10
Bekasi,11:00,MiroSam,mirosam9936@yahoo.com,8069161017,2006,Xiaomi,Food,Mall,146,18
Bekasi,12:00,VimoZar,vimozar3060@gmail.com,8096683662,1992,iPhone,Politic,Mall,133,32
Bekasi,13:00,PiriRam,piriram1433@yahoo.com,8091881444,2007,Xiaomi,Education,Home,43,17
Bekasi,14:00,TiraXan,tiraxan6400@yahoo.com,8014791841,1992,Oppo,Food,Home,35,32
Bekasi,15:00,NikoSir,nikosir8192@gmail.com,8031366766,1999,iPhone,Fashion,Mall,91,25
Bekasi,16:00,LaraKos,larakos8184@yahoo.com,8048697023,1995,Samsung,Sport,Cafe,67,29
Bekasi,17:00,VenaKro,venakro6061@gmail.com,8038568310,2009,Samsung,Education,Mall,49,15
Bekasi,18:00,NariSel,narisel4406@gmail.com,8084481307,2001,iPhone,Politic,Mall,98,23
Bekasi,19:00,TamiRa,tamira9275@gmail.com,8078706616,1993,Samsung,Fashion,Mall,106,31
Bekasi,20:00,FelaRik,felarik8089@gmail.com,8026181489,2000,iPhone,Politic,Cafe,111,24
Bekasi,21:00,ZimiKar,zimikar9340@gmail.com,8048203144,2003,Oppo,Sport,Office,87,21
Bekasi,13:00,DiroYun,diroyun2260@gmail.com,8016171927,1991,Oppo,Fashion,Mall,124,33
Bekasi,14:00,SiraTom,siratom6971@yahoo.com,8010796784,1994,iPhone,Education,Home,59,30
Bekasi,15:00,MiraKal,mirakal8787@gmail.com,8029648120,2011,Samsung,Fashion,Office,116,13
Bekasi,16:00,LinoPra,linopra1503@gmail.com,8022423344,2008,Samsung,Sport,Office,77,16
Bekasi,17:00,KaroFin,karofin9155@gmail.com,8071206270,1994,iPhone,Education,Cafe,91,30
Bekasi,18:00,ViroKan,virokan5623@gmail.com,8026761886,1991,iPhone,Fashion,Mall,92,33
Bekasi,19:00,MavoKit,mavokit7130@gmail.com,8093311878,2009,Samsung,Fashion,Home,40,15
Bekasi,18:00,ZiraLan,ziralan8962@yahoo.com,8049475837,1998,iPhone,Fashion,Home,87,26
Bekasi,19:00,TimoRal,timoral9379@gmail.com,8039243432,1991,iPhone,Fashion,Office,141,33
Bekasi,20:00,KiroHan,kirohan1627@gmail.com,8015179251,2000,Samsung,Education,Home,79,24
Bekasi,21:00,RimaPon,rimapon2041@yahoo.com,8085425518,2000,Samsung,Education,Office,87,24
Bekasi,13:00,NoriMac,norimac2543@yahoo.com,8074536971,2009,iPhone,Sport,Mall,51,15
Bekasi,14:00,LivaRam,livaram5062@gmail.com,8014315684,2012,Samsung,Fashion,Cafe,82,12
Bekasi,15:00,TaraLuc,taraluc3398@yahoo.com,8035601494,1997,Oppo,Fashion,Home,114,27
Bekasi,16:00,DaroMin,daromin7557@yahoo.com,8056247281,1995,iPhone,Politic,Office,70,29
Bandar Lampung,17:00,VeniKov,venikov6416@yahoo.com,8016031132,2007,Xiaomi,Education,Home,71,17
Bandar Lampung,18:00,KaniPro,kanipro3172@yahoo.com,8073433990,1997,Samsung,Fashion,Cafe,93,27
Bandar Lampung,19:00,ZukiMor,zukimor5188@yahoo.com,8090296892,1992,Xiaomi,Sport,Home,122,32
Bandar Lampung,20:00,MilaJon,milajon5913@gmail.com,8037599461,1999,Oppo,Sport,Mall,84,25
Bandar Lampung,21:00,TaniRap,tanirap9923@gmail.com,8074189907,1994,Xiaomi,Food,Office,112,30
Bandar Lampung,21:00,KoraVel,koravel9995@yahoo.com,8045894556,2014,Oppo,Fashion,Home,144,10
Bandar Lampung,18:00,SimaRoz,simaroz2524@yahoo.com,8092942308,2002,Xiaomi,Sport,Home,58,22
Bandar Lampung,19:00,HaraNil,haranil7158@yahoo.com,8051132841,1992,iPhone,Education,Mall,116,32
Surabaya,20:00,RikaSan,rikasan1282@yahoo.com,8086278172,2000,Xiaomi,Politic,Home,114,24
Surabaya,21:00,ViroNik,vironik9409@gmail.com,8018307679,1997,Oppo,Sport,Office,134,27
Surabaya,22:00,LaraZen,larazen2380@gmail.com,8060621900,2013,Samsung,Food,Cafe,120,11
Surabaya,23:00,TaviCor,tavicor8101@gmail.com,8065539729,1995,Xiaomi,Fashion,Cafe,143,29
Surabaya,0:00,MiloRav,milorav3645@gmail.com,8039747822,2008,Xiaomi,Education,Mall,103,16
Surabaya,1:00,SenoTor,senotor4532@gmail.com,8053348639,2011,iPhone,Education,Cafe,94,13
Surabaya,2:00,MikiKad,mikikad3699@gmail.com,8015436456,2013,iPhone,Food,Cafe,112,11
Surabaya,3:00,FilaZon,filazon3186@gmail.com,8021592141,2006,Xiaomi,Food,Office,78,18
Surabaya,4:00,LariJun,larijun1531@yahoo.com,8017564506,2012,iPhone,Food,Cafe,65,12
Surabaya,5:00,DoriVel,dorivel8184@gmail.com,8032629676,2010,Xiaomi,Fashion,Office,71,14
Surabaya,6:00,VenaKas,venakas2124@gmail.com,8010611909,1997,iPhone,Education,Mall,27,27
Surabaya,7:00,MeraLok,meralok3980@gmail.com,8080599965,2005,iPhone,Politic,Cafe,115,19
Surabaya,8:00,ZunaTim,zunatim6195@gmail.com,8056035772,2000,Xiaomi,Politic,Mall,145,24
Surabaya,9:00,KoruKan,korukan3119@gmail.com,8094935083,1991,iPhone,Education,Cafe,80,33
Surabaya,10:00,RimoVal,rimoval9119@yahoo.com,8011628492,2010,Samsung,Sport,Cafe,122,14
Surabaya,11:00,NaloRi,nalori5158@gmail.com,8032536999,2008,Samsung,Sport,Cafe,79,16
Surabaya,12:00,ZariMok,zarimok8782@yahoo.com,8011259929,1994,iPhone,Food,Mall,136,30
Jakarta,13:00,TaloFik,talofik5914@gmail.com,8035342031,2012,iPhone,Food,Mall,33,12
Jakarta,14:00,VinaSar,vinasar7513@gmail.com,8087349883,1993,Xiaomi,Education,Cafe,100,31
Jakarta,15:00,LivaNek,livanek9960@gmail.com,8037733472,1995,Oppo,Sport,Cafe,139,29
Jakarta,16:00,NinoRaj,ninoraj8079@yahoo.com,8053214675,2013,Xiaomi,Sport,Home,76,11
Jakarta,17:00,KetiSol,ketisol7308@gmail.com,8098002737,1994,Samsung,Food,Office,72,30
Jakarta,18:00,MaroNir,maronir2073@gmail.com,8095034795,2004,iPhone,Politic,Office,74,20
Jakarta,19:00,TesaKim,tesakim7858@gmail.com,8096184569,2009,Samsung,Education,Home,106,15
Jakarta,20:00,VakoLun,vakolun8405@yahoo.com,8091709517,2007,Samsung,Education,Mall,146,17
Jakarta,21:00,MozaTik,mozatik3603@gmail.com,8045965461,2008,Oppo,Fashion,Office,134,16
Jakarta,22:00,MikuLar,mikular7993@gmail.com,8055421197,1994,Samsung,Education,Home,107,30
Jakarta,23:00,VoraPin,vorapin2610@gmail.com,8062768794,2014,iPhone,Food,Home,140,10
Jakarta,0:00,LomoSun,lomosun8177@gmail.com,8010191794,2001,Samsung,Sport,Office,44,23
Jakarta,1:00,KiroVes,kiroves3214@gmail.com,8048943111,2001,iPhone,Politic,Mall,57,23
Jakarta,2:00,MilaKaz,milakaz5115@yahoo.com,8012680694,2000,Samsung,Sport,Mall,54,24
Jakarta,3:00,NiraDek,niradek2958@gmail.com,8076733673,2003,Oppo,Politic,Cafe,123,21
Jakarta,4:00,Alvi,alvi8912@gmail.com,8069545336,1990,Oppo,Politic,Office,43,34
Jakarta,5:00,Amir,amir6074@yahoo.com,8094884777,2014,Samsung,Education,Office,40,10
Jakarta,6:00,Aira,aira7837@yahoo.com,8057198965,1993,Oppo,Politic,Home,52,31
Jakarta,7:00,Amol,amol9061@gmail.com,8039901690,2013,Xiaomi,Politic,Home,34,11
Jakarta,8:00,Arla,arla1327@gmail.com,8096688374,2001,iPhone,Sport,Home,71,23
Jakarta,9:00,Arya,arya5254@yahoo.com,8035342292,1997,Oppo,Fashion,Home,43,27
Jakarta,10:00,Alna,alna2373@yahoo.com,8031865457,2008,iPhone,Politic,Office,36,16
Jakarta,11:00,Asla,asla1602@yahoo.com,8046835923,1999,Samsung,Education,Office,107,25
Jakarta,12:00,Asta,asta7688@yahoo.com,8036552806,2006,Oppo,Politic,Home,116,18
Jakarta,13:00,Ayda,ayda9062@gmail.com,8027309878,1999,Oppo,Sport,Office,107,25
Jakarta,14:00,Anil,anil4632@gmail.com,8083760364,1998,iPhone,Politic,Office,79,26
Jakarta,15:00,Asif,asif4711@yahoo.com,8063083845,2010,Xiaomi,Education,Home,130,14
Jakarta,16:00,Asa,asa9224@yahoo.com,8025567159,2007,Oppo,Politic,Home,108,17
Jakarta,17:00,Azra,azra7056@yahoo.com,8082915142,1991,iPhone,Politic,Home,125,33
Jakarta,18:00,Abir,abir8274@yahoo.com,8096381464,2013,Samsung,Education,Mall,56,11
Jakarta,19:00,Aryo,aryo5261@yahoo.com,8086135454,2000,iPhone,Sport,Mall,57,24
Jakarta,20:00,Amon,amon5744@yahoo.com,8085451034,1996,Samsung,Education,Cafe,47,28
Jakarta,21:00,Amik,amik3193@yahoo.com,8039354982,2015,Oppo,Food,Cafe,64,9
Jakarta,22:00,Aliq,aliq4308@gmail.com,8043763613,1996,Oppo,Fashion,Office,43,28
Jakarta,23:00,Azir,azir6139@yahoo.com,8073041265,2006,Oppo,Politic,Office,27,18
Jakarta,0:00,Afri,afri3610@gmail.com,8097871455,1990,Xiaomi,Politic,Office,96,34
Jakarta,1:00,Alim,alim2743@gmail.com,8054655651,1996,Xiaomi,Education,Office,53,28
Jakarta,2:00,Alis,alis9965@yahoo.com,8071635424,2005,Samsung,Politic,Office,45,19
Jakarta,3:00,Awei,awei4166@yahoo.com,8082391095,1994,Xiaomi,Sport,Office,103,30
Bali,4:00,Amat,amat7885@yahoo.com,8098204607,2001,Xiaomi,Education,Mall,40,23
Bali,5:00,Adar,adar4668@yahoo.com,8039116567,1991,iPhone,Food,Office,147,33
Bali,6:00,Asin,asin3532@yahoo.com,8076146852,2010,Samsung,Fashion,Mall,46,14
Bali,7:00,Akil,akil1435@gmail.com,8071161999,2000,iPhone,Food,Home,148,24
Bali,8:00,Alfie,alfie6392@gmail.com,8043354478,2011,Samsung,Education,Office,117,13
Bali,9:00,Amri,amri1410@gmail.com,8050054921,2015,Xiaomi,Sport,Cafe,67,9
Bali,10:00,Acin,acin9889@gmail.com,8083638245,2015,iPhone,Politic,Office,56,9
Bali,11:00,Ales,ales8095@gmail.com,8014618793,1998,Samsung,Fashion,Office,133,26
Bali,12:00,Ayel,ayel6507@yahoo.com,8078481839,1991,Oppo,Fashion,Home,138,33
Bali,13:00,Aziz,aziz8072@gmail.com,8034033369,2013,iPhone,Fashion,Cafe,85,11
Bali,14:00,Anas,anas2559@yahoo.com,8019289373,2005,iPhone,Politic,Cafe,105,19
Bali,15:00,Avid,avid9816@gmail.com,8041680844,2012,Xiaomi,Sport,Mall,148,12
Bali,16:00,Amon,amon5893@gmail.com,8045522000,2006,Samsung,Politic,Cafe,74,18
Bali,17:00,Arun,arun5721@yahoo.com,8025049268,2008,iPhone,Food,Office,88,16
Bali,18:00,Akiy,akiy8991@gmail.com,8079776000,1999,iPhone,Politic,Office,102,25
Bali,19:00,Atim,atim5455@yahoo.com,8077404398,1993,Xiaomi,Sport,Mall,31,31
Bali,20:00,Athi,athi1232@gmail.com,8095516021,2006,Xiaomi,Food,Mall,140,18
Bali,21:00,Alay,alay2895@gmail.com,8027550781,2014,Oppo,Sport,Home,72,10
Bali,22:00,Alah,alah6911@gmail.com,8082688073,1990,iPhone,Politic,Cafe,49,34
Bali,23:00,Agya,agya4257@yahoo.com,8060252781,2009,Xiaomi,Food,Home,48,15
Bali,0:00,Askir,askir1063@yahoo.com,8067338302,1995,Samsung,Politic,Home,45,29
Bali,1:00,Amin,amin7573@yahoo.com,8069588102,1998,Oppo,Sport,Mall,27,26
Bali,2:00,Akir,akir4334@yahoo.com,8037869060,1993,Oppo,Food,Office,55,31
Bali,3:00,Agra,agra7139@yahoo.com,8096234866,2001,Oppo,Sport,Cafe,89,23
Bali,4:00,Airo,airo5262@yahoo.com,8096631078,2000,iPhone,Food,Office,142,24
Bali,19:00,Asik,asik5149@gmail.com,8039682758,1992,Xiaomi,Fashion,Office,47,32
Bali,17:00,Bira,bira6668@gmail.com,8039615882,1994,Oppo,Politic,Home,74,30
Bali,18:00,Baza,baza5126@gmail.com,8099907691,1996,Samsung,Education,Cafe,148,28
Bali,18:00,Bali,bali1030@gmail.com,8036104919,1993,Samsung,Education,Home,123,31
Bali,13:00,Bara,bara3140@yahoo.com,8057352180,2004,Samsung,Education,Home,96,20
Bali,14:00,Bira,bira4894@yahoo.com,8061886088,2007,Xiaomi,Food,Home,128,17
Bali,15:00,Bito,bito1797@gmail.com,8028259728,1994,Xiaomi,Fashion,Office,126,30
Bali,16:00,Bisi,bisi8516@yahoo.com,8046216865,2005,Xiaomi,Food,Home,148,19
Bali,17:00,Bayo,bayo6018@gmail.com,8056076989,2000,iPhone,Sport,Home,120,24
Bali,18:00,Bapa,bapa2138@yahoo.com,8023783335,1993,Xiaomi,Politic,Cafe,109,31
Bali,19:00,Belu,belu1237@gmail.com,8012946437,2011,Oppo,Education,Cafe,94,13
Bekasi,20:00,Bata,bata6451@yahoo.com,8032338259,1990,Oppo,Politic,Mall,142,34
Bekasi,21:00,Bilk,bilk1641@yahoo.com,8083371508,1991,Xiaomi,Food,Office,26,33
Bekasi,22:00,Bubir,bubir1694@yahoo.com,8065808974,2008,Oppo,Food,Office,27,16
Bekasi,23:00,Bono,bono1322@yahoo.com,8061490837,2000,Samsung,Fashion,Mall,50,24
Bekasi,0:00,Boru,boru8364@yahoo.com,8070872313,2012,Samsung,Sport,Cafe,31,12
Bekasi,1:00,Bero,bero1043@yahoo.com,8037970645,2005,Xiaomi,Fashion,Office,68,19
Bekasi,2:00,Bikri,bikri9963@gmail.com,8061980892,2012,Oppo,Fashion,Office,66,12
Bekasi,3:00,Bakir,bakir8951@yahoo.com,8048339645,2015,iPhone,Sport,Cafe,112,9
Depok,4:00,Bamb,bamb7958@yahoo.com,8089864586,2006,iPhone,Fashion,Mall,91,18
Depok,5:00,Baru,baru4679@gmail.com,8013121067,2007,Samsung,Sport,Office,78,17
Depok,6:00,Belo,belo7476@yahoo.com,8092802268,1991,Oppo,Sport,Home,49,33
Depok,7:00,Bash,bash1587@yahoo.com,8085925609,2007,Samsung,Sport,Mall,148,17
Depok,8:00,Bala,bala6055@yahoo.com,8034348105,1997,iPhone,Sport,Home,142,27
Depok,9:00,Boza,boza1630@gmail.com,8078050238,1992,Oppo,Sport,Mall,140,32
Depok,10:00,Belma,belma1441@yahoo.com,8063357725,2007,Samsung,Sport,Home,53,17
Depok,11:00,Beqa,beqa1094@gmail.com,8056935836,1996,Oppo,Sport,Mall,133,28
Depok,12:00,Biaf,biaf1963@yahoo.com,8072149361,2002,Xiaomi,Sport,Cafe,142,22
Depok,13:00,Busra,busra7099@yahoo.com,8027159216,1998,iPhone,Sport,Office,68,26
Depok,14:00,Bija,bija3737@gmail.com,8069768365,2003,iPhone,Sport,Cafe,102,21
Depok,15:00,Baqir,baqir2715@yahoo.com,8057470889,2005,iPhone,Sport,Home,68,19
Depok,16:00,Bara,bara2123@yahoo.com,8085742883,2011,Oppo,Sport,Mall,41,13
Depok,17:00,Bukra,bukra3934@yahoo.com,8064801898,2007,Oppo,Sport,Cafe,52,17
Depok,18:00,Bobi,bobi5476@gmail.com,8027024091,1999,Samsung,Sport,Mall,73,25
Depok,13:00,Riva,riva4667@gmail.com,8016138944,2004,iPhone,Music,Mall,112,20
Depok,14:00,Raja,raja5360@gmail.com,8036205921,1993,iPhone,Music,Office,93,31
Depok,15:00,Roja,roja9207@yahoo.com,8063298848,1991,iPhone,Music,Office,148,33
Depok,16:00,Rimo,rimo2758@gmail.com,8065545096,2005,Xiaomi,Music,Home,57,19
Depok,17:00,Rami,rami3033@gmail.com,8090195106,2010,Samsung,Music,Cafe,89,14
Depok,18:00,Rouy,rouy5547@yahoo.com,8095481027,2009,Xiaomi,Music,Mall,56,15
Depok,19:00,Rida,rida2801@gmail.com,8083664832,2010,Xiaomi,Music,Home,79,14
Jambi,20:00,Rafi,rafi8466@yahoo.com,8080427568,2006,iPhone,Music,Home,65,18
Jambi,21:00,Raso,raso9072@gmail.com,8093024816,2004,iPhone,Music,Cafe,88,20
Jambi,22:00,Riti,riti7956@gmail.com,8057568500,2002,Xiaomi,Music,Home,37,22
Jambi,23:00,Rioo,rioo4808@gmail.com,8073903124,1995,Xiaomi,Politic,Office,53,29
Jambi,0:00,Rain,rain7535@yahoo.com,8019677302,1998,iPhone,Sport,Cafe,81,26
Jambi,1:00,Kifi,kifi6078@yahoo.com,8012730812,1997,Samsung,Food,Mall,120,27
Jambi,2:00,Kiya,kiya7898@yahoo.com,8067997414,2005,iPhone,Food,Cafe,38,19
Jambi,3:00,Kimmo,kimmo8222@yahoo.com,8050524719,1992,Xiaomi,Sport,Cafe,60,32
Jambi,4:00,Kola,kola9665@yahoo.com,8040076918,2005,Oppo,Sport,Office,79,19
Yogyakarta,5:00,Khat,khat9414@gmail.com,8023509247,2005,Samsung,Food,Mall,145,19
Yogyakarta,6:00,Kisra,kisra6091@yahoo.com,8076299566,2015,Oppo,Fashion,Cafe,115,9
Yogyakarta,6:00,Kani,kani3417@yahoo.com,8068751112,1998,Xiaomi,Food,Office,87,26
Yogyakarta,7:00,Kawe,kawe3851@yahoo.com,8049237748,1999,Samsung,Fashion,Home,51,25
Yogyakarta,8:00,Karu,karu2005@gmail.com,8018770364,1995,Oppo,Food,Cafe,43,29
Yogyakarta,9:00,Kita,kita5098@gmail.com,8011979277,2012,Oppo,Fashion,Office,134,12
Yogyakarta,10:00,Kran,kran3910@yahoo.com,8023287144,2010,Samsung,Sport,Home,95,14
Yogyakarta,11:00,Kaim,kaim7913@yahoo.com,8084136399,2005,iPhone,Sport,Home,95,19
Yogyakarta,12:00,Keri,keri2695@gmail.com,8087237852,2001,Xiaomi,Education,Mall,116,23
Yogyakarta,13:00,Kiru,kiru1844@gmail.com,8010038543,2011,Xiaomi,Education,Cafe,143,13
Yogyakarta,14:00,Kola,kola2354@yahoo.com,8025663985,1999,Samsung,Education,Cafe,51,25
Yogyakarta,15:00,Kizi,kizi5479@yahoo.com,8030457849,1994,Samsung,Food,Office,83,30
Yogyakarta,16:00,Kash,kash2459@gmail.com,8011700904,2015,iPhone,Food,Home,150,9
Surabaya,17:00,Kota,kota2639@yahoo.com,8083011067,2013,Oppo,Education,Cafe,84,11
Surabaya,18:00,Kolu,kolu8896@gmail.com,8097729824,2010,Samsung,Sport,Mall,32,14
Surabaya,19:00,Kivu,kivu8346@yahoo.com,8069479891,2003,Samsung,Politic,Home,132,21
Surabaya,20:00,Koli,koli2466@yahoo.com,8024313483,1999,Xiaomi,Education,Cafe,80,25
Surabaya,21:00,Kash,kash2103@yahoo.com,8063911846,1994,Samsung,Politic,Mall,56,30
Surabaya,22:00,Mela,mela1694@yahoo.com,8096134145,1998,Oppo,Sport,Home,25,26
Surabaya,23:00,Mavi,mavi1657@gmail.com,8081503176,2015,Xiaomi,Sport,Office,138,9
Surabaya,0:00,Mako,mako7928@gmail.com,8049112678,2010,Oppo,Sport,Office,145,14
Surabaya,1:00,Moza,moza2137@gmail.com,8022309501,2007,Oppo,Fashion,Mall,118,17
Surabaya,2:00,Masi,masi5862@yahoo.com,8090403673,1997,iPhone,Politic,Home,99,27
Surabaya,3:00,Mumi,mumi5935@gmail.com,8025677258,1996,Oppo,Food,Cafe,107,28
Surabaya,4:00,Muna,muna2584@gmail.com,8020842253,2012,Samsung,Food,Mall,120,12
Surabaya,5:00,Mido,mido2189@yahoo.com,8081371961,2014,Xiaomi,Sport,Mall,111,10
Surabaya,18:00,Manz,manz4904@gmail.com,8053564876,2007,iPhone,Politic,Mall,120,17
Surabaya,6:00,Mize,mize5243@gmail.com,8061399897,1995,iPhone,Fashion,Home,146,29
Surabaya,17:00,Mico,mico8696@gmail.com,8080622748,1991,Xiaomi,Education,Mall,137,33
Surabaya,18:00,Mito,mito8055@yahoo.com,8071123044,2004,Samsung,Food,Cafe,113,20
Surabaya,19:00,Moka,moka9412@yahoo.com,8068410600,2015,Oppo,Education,Home,102,9
Surabaya,20:00,Moku,moku1165@yahoo.com,8068754943,2012,Samsung,Education,Office,32,12
Surabaya,21:00,Moya,moya2092@gmail.com,8013987323,1993,Xiaomi,Food,Mall,34,31
Surabaya,22:00,Mize,mize2021@gmail.com,8076970967,1992,Samsung,Food,Office,109,32
Surabaya,23:00,Muti,muti6592@yahoo.com,8094261581,2000,Oppo,Food,Cafe,88,24
Surabaya,0:00,Mifa,mifa7872@yahoo.com,8052359013,2005,Samsung,Food,Office,129,19
Surabaya,1:00,Mara,mara7036@gmail.com,8081660809,1991,Oppo,Food,Office,87,33
Surabaya,2:00,Miso,miso8891@yahoo.com,8052379830,1998,Xiaomi,Fashion,Mall,65,26
Surabaya,3:00,Mumi,mumi2223@gmail.com,8099106884,2001,iPhone,Education,Home,73,23
Surabaya,4:00,Mont,mont5505@gmail.com,8098025246,1993,Xiaomi,Fashion,Cafe,123,31
Surabaya,5:00,Miko,miko8957@yahoo.com,8090794984,2008,Samsung,Food,Cafe,125,16
Surabaya,6:00,Mezzo,mezzo8862@gmail.com,8027523824,2005,iPhone,Fashion,Cafe,109,19
Surabaya,7:00,Moru,moru3564@yahoo.com,8038750211,1994,Samsung,Food,Home,79,30
Surabaya,8:00,Mylo,mylo8352@gmail.com,8027503844,1991,iPhone,Food,Office,69,33
Surabaya,9:00,Mega,mega4406@yahoo.com,8068577941,1993,Xiaomi,Politic,Cafe,92,31
Surabaya,10:00,Moji,moji1900@yahoo.com,8042612144,2011,iPhone,Education,Office,129,13
Surabaya,11:00,Mira,mira4849@yahoo.com,8018395465,2009,Oppo,Fashion,Home,116,15
